554;78:ba:f9:87:7f:50;OR972P2ARTSTEM1;8.5.164.0;15.2.4.5;WLC-8540;AIR-CAP2702I-A-K9;FCW1915NW6N;10.144.31.103;WLC-8541;255.255.255.0;10.144.31.1;BaseUCeventos;15.3(3)JF12i$;10.6.100.77
555;78:ba:f9:87:82:60;OR972P2ARTSTEMP;8.5.164.0;15.2.4.5;WLC-8540;AIR-CAP2702I-A-K9;FCW1915NVZL;10.144.31.102;WLC-8541;255.255.255.0;10.144.31.1;BaseUCeventos;15.3(3)JF12i$;10.6.100.77
556;78:ba:f9:8d:30:90;CC111P1CEXOCINE;8.5.164.0;15.2.4.5;WLC-8540;AIR-CAP2702I-A-K9;FCW1915NVSD;10.65.209.165;WLC-8541;255.255.255.0;10.65.209.1;Base;15.3(3)JF12i$;10.6.100.77
557;78:ba:f9:8d:35:70;CC180P6MEDLSLPC;8.5.164.0;15.2.4.5;WLC-8540;AIR-CAP2702I-A-K9;FCW1915NVQJ;10.65.21.151;WLC-8541;255.255.255.0;10.65.21.1;MED_P7;15.3(3)JF12i$;10.6.100.77
558;78:ba:f9:8d:36:f0;CC180P6MEDSCAP1;8.5.164.0;15.2.4.5;WLC-8540;AIR-CAP2702I-A-K9;FCW1915NVFV;10.65.21.152;WLC-8541;255.255.255.0;10.65.21.1;BaseUCeventos;15.3(3)JF12i$;10.6.100.77
559;78:ba:f9:8d:3c:40;CC200P1DERSCLAR;8.5.164.0;15.2.4.5;WLC-8540;AIR-CAP2702I-A-K9;FCW1915NVTP;10.65.17.121;WLC-8541;255.255.255.0;10.65.17.1;BaseUCeventos;15.3(3)JF12i$;10.6.100.77
560;78:ba:f9:94:3c:50;CP900P1PRESS101;8.5.164.0;15.2.4.5;WLC-8540;AIR-CAP2702I-A-K9;FCW1915NVSA;10.177.21.106;WLC-8541;255.255.255.0;10.177.21.1;BaseUCeventos;15.3(3)JF12i$;10.6.100.77
561;78:ba:f9:94:3d:00;CC200P2DERSPORT;8.5.164.0;15.2.4.5;WLC-8540;AIR-CAP2702I-A-K9;FCW1915NVU7;10.65.17.120;WLC-8541;255.255.255.0;10.65.17.1;BaseUCeventos;15.3(3)JF12i$;10.6.100.77
562;78:ba:f9:94:3e:90;CP900P2PRESL201;8.5.164.0;15.2.4.5;WLC-8540;AIR-CAP2702I-A-K9;FCW1915NW15;10.177.21.105;WLC-8541;255.255.255.0;10.177.21.1;BaseUCeventos;15.3(3)JF12i$;10.6.100.77
563;78:ba:f9:95:a3:70;OR973P1CEXSLR28;8.5.164.0;15.2.4.5;WLC-8540;AIR-CAP2702I-A-K9;FCW1915NVH2;10.144.30.102;WLC-8541;255.255.255.0;10.144.30.1;CExtension;15.3(3)JF12i$;10.6.100.77
564;78:ba:f9:95:a4:40;OR901P1DGDOAP01;8.5.164.0;15.2.4.5;WLC-8540;AIR-CAP2702I-A-K9;FCW1915NVG0;10.144.36.103;WLC-8541;255.255.255.0;10.144.36.1;Base;15.3(3)JF12i$;10.6.100.77
565;78:ba:f9:95:a5:40;CC180P6MEDSSL13;8.5.164.0;15.2.4.5;WLC-8540;AIR-CAP2702I-A-K9;FCW1915NVHR;10.65.21.153;WLC-8541;255.255.255.0;10.65.21.1;BaseUCeventos;15.3(3)JF12i$;10.6.100.77
566;78:ba:f9:95:a9:a0;OR972P2ARTETMPL;8.5.164.0;15.2.4.5;WLC-8540;AIR-CAP2702I-A-K9;FCW1915NVZJ;10.144.31.101;WLC-8541;255.255.255.0;10.144.31.1;Base;15.3(3)JF12i$;10.6.100.77
567;78:ba:f9:a6:92:00;LC130P4ARQAAP01;8.5.164.0;15.2.4.5;WLC-8540;AIR-CAP2702I-A-K9;FCW1915NUQC;10.128.20.108;WLC-8541;255.255.255.0;10.128.20.1;BaseUCeventos;15.3(3)JF12i$;10.6.100.77
568;78:ba:f9:a6:9e:c0;OR973P1ARTOENS2;8.5.164.0;15.2.4.5;WLC-8540;AIR-CAP2702I-A-K9;FCW1915NVU6;10.144.16.116;WLC-8541;255.255.255.0;10.144.16.1;Base;15.3(3)JF12i$;10.6.100.77
569;78:ba:f9:a6:a2:10;OR973P1CEXSR28B;8.5.164.0;15.2.4.5;WLC-8540;AIR-CAP2702I-A-K9;FCW1915NVZU;10.144.30.101;WLC-8541;255.255.255.0;10.144.30.1;CExtension;15.3(3)JF12i$;10.6.100.77
570;7c:0e:ce:60:77:a0;CC150P1BIOLINT;8.5.164.0;15.2.4.5;WLC-8540;AIR-CAP2702I-A-K9;FTX1831S8WW;10.65.15.173;WLC-8541;255.255.255.0;10.65.15.1;BaseUCeventos;15.3(3)JF12i$;10.6.100.77
571;7c:0e:ce:79:c2:20;LC320P1ARQEESTU;8.5.164.0;15.2.4.5;WLC-8540;AIR-CAP2702I-A-K9;FTX1831S8WY;10.128.16.120;WLC-8541;255.255.255.0;10.128.16.1;BaseUCeventos;15.3(3)JF12i$;10.6.100.77
572;7c:95:f3:c0:30:20;CC180P7MEDLONP7;8.5.164.0;12.4.23.0;WLC-8540;AIR-CAP3602I-A-K9;FTX1735GH18;10.65.21.109;WLC-8541;255.255.255.0;10.65.21.1;MED_P7;15.3(3)JF12i$;10.6.100.77
573;84:3d:c6:b2:f2:a0;CC200P4DERONORP;8.5.164.0;15.2.4.5;WLC-8540;AIR-CAP2702I-B-K9;FCW2030N85D;10.65.17.103;WLC-8541;255.255.255.0;10.65.17.1;Base;15.3(3)JF12i$;10.6.100.77
574;84:80:2d:aa:5b:40;OR982P5ARTOAP02;8.5.164.0;15.2.2.0;WLC-8540;AIR-CAP1602I-A-K9;FCW1841J9G2;10.144.26.110;WLC-8541;255.255.255.0;10.144.26.1;Base;15.3(3)JF12i$;10.6.100.77
575;84:80:2d:aa:5c:60;CC110P1CAROCARA;8.5.164.0;15.2.2.0;WLC-8540;AIR-CAP1602I-A-K9;FCW1842J00D;10.65.68.101;WLC-8541;255.255.255.0;10.65.68.1;Base;15.3(3)JF12i$;10.6.100.77
576;84:80:2d:ab:0a:f0;OR982P5ARTOAP01;8.5.164.0;15.2.2.0;WLC-8540;AIR-CAP1602I-A-K9;FCW1843J0BW;10.144.26.112;WLC-8541;255.255.255.0;10.144.26.1;Base;15.3(3)JF12i$;10.6.100.77
577;84:80:2d:ab:10:50;CC200P2DEROP2SO;8.5.164.0;15.2.2.0;WLC-8540;AIR-CAP1602I-A-K9;FCW1843J0B7;10.65.17.105;WLC-8541;255.255.255.0;10.65.17.1;Base;15.3(3)JF12i$;10.6.100.77
578;84:80:2d:ab:11:20;OR982P4ARTOAP01;8.5.164.0;15.2.2.0;WLC-8540;AIR-CAP1602I-A-K9;FCW1843J0B1;10.144.26.109;WLC-8541;255.255.255.0;10.144.26.1;Base;15.3(3)JF12i$;10.6.100.77
579;84:80:2d:ab:1a:00;OR982P1ARTOAP03;8.5.164.0;15.2.2.0;WLC-8540;AIR-CAP1602I-A-K9;FCW1843J06G;10.144.26.100;WLC-8541;255.255.255.0;10.144.26.1;Base;15.3(3)JF12i$;10.6.100.77
580;84:f1:47:53:7c:00;OR970S1CEXAAU06;8.5.164.0;1.1.2.4;WLC-8540;AIR-AP1852I-A-K9;FJC25471H9C;10.144.37.110;WLC-8541;255.255.255.0;10.144.37.1;CExtension;8.5.164.0;10.6.100.77
581;84:f1:47:53:87:e0;OR970S1CEXAAD11;8.5.164.0;1.1.2.4;WLC-8540;AIR-AP1852I-A-K9;FJC25471H9F;10.144.37.113;WLC-8541;255.255.255.0;10.144.37.1;CExtension;8.5.164.0;10.6.100.77
582;84:f1:47:53:8a:20;OR970S1CEXAAU10;8.5.164.0;1.1.2.4;WLC-8540;AIR-AP1852I-A-K9;FJC25471HAJ;10.144.37.112;WLC-8541;255.255.255.0;10.144.37.1;CExtension;8.5.164.0;10.6.100.77
583;84:f1:47:57:a3:40;LC185P2ARQWAP05;8.5.164.0;1.1.2.4;WLC-8540;AIR-AP1832I-A-K9;FJC25421VLG;10.128.28.91;WLC-8541;255.255.255.0;10.128.28.1;Base;8.5.164.0;10.6.100.77
584;84:f1:47:57:c3:80;CC700P5VREORIE1;8.5.164.0;1.1.2.4;WLC-8540;AIR-AP1832I-A-K9;FJC25432MYC;10.65.25.90;WLC-8541;255.255.255.0;10.65.25.1;Base;8.5.164.0;10.6.100.77
585;84:f1:47:57:c3:a0;CC700P5DINOSOPT;8.5.164.0;1.1.2.4;WLC-8540;AIR-AP1832I-A-K9;FJC25432MUL;10.65.25.94;WLC-8541;255.255.255.0;10.65.25.1;Base;8.5.164.0;10.6.100.77
586;84:f1:47:57:c3:e0;CC700P3BIEOBIE2;8.5.164.0;1.1.2.4;WLC-8540;AIR-AP1832I-A-K9;FJC25432MVE;10.65.25.95;WLC-8541;255.255.255.0;10.65.25.1;Base;8.5.164.0;10.6.100.77
587;84:f1:47:57:c4:a0;CC111P1CEXOCAVA;8.5.164.0;1.1.2.4;WLC-8540;AIR-AP1832I-A-K9;FJC25432N8G;10.65.209.162;WLC-8541;255.255.255.0;10.65.209.1;Base;8.5.164.0;10.6.100.77
588;84:f1:47:57:cd:00;LC185P2ARQWAP06;8.5.164.0;1.1.2.4;WLC-8540;AIR-AP1832I-A-K9;FJC25432K67;10.128.28.93;WLC-8541;255.255.255.0;10.128.28.1;Base;8.5.164.0;10.6.100.77
589;84:f1:47:9d:c7:60;CC700P3PEROAP01;8.5.164.0;1.1.2.4;WLC-8540;AIR-AP1832I-A-K9;FJC254023WH;10.65.25.134;WLC-8541;255.255.255.0;10.65.25.1;Base;8.5.164.0;10.6.100.77
590;84:f1:47:9d:c8:00;CC700P2DPFMREUN;8.5.164.0;1.1.2.4;WLC-8540;AIR-AP1832I-A-K9;FJC254023WR;10.65.25.124;WLC-8541;255.255.255.0;10.65.25.1;Base;8.5.164.0;10.6.100.77
591;84:f1:47:9d:d3:20;LC175P2DISOAP01;8.5.164.0;1.1.2.4;WLC-8540;AIR-AP1832I-A-K9;FJC254117ZU;10.128.26.120;WLC-8541;255.255.255.0;10.128.26.1;Base;8.5.164.0;10.6.100.77
592;84:f1:47:9d:d5:a0;LC175P2DISOAP02;8.5.164.0;1.1.2.4;WLC-8540;AIR-AP1832I-A-K9;FJC254117ZW;10.128.26.121;WLC-8541;255.255.255.0;10.128.26.1;Base;8.5.164.0;10.6.100.77
593;84:f1:47:9d:d5:c0;LC175P2DISOP2OR;8.5.164.0;1.1.2.4;WLC-8540;AIR-AP1832I-A-K9;FJC2541180G;10.128.26.122;WLC-8541;255.255.255.0;10.128.26.1;Base;8.5.164.0;10.6.100.77
594;84:f1:47:c5:cf:80;CC150P3BIOOCENT;8.5.164.0;1.1.2.4;WLC-8540;AIR-AP1832I-A-K9;FJC25481941;10.65.15.200;WLC-8541;255.255.255.0;10.65.15.1;Base;8.5.164.0;10.6.100.77
595;84:f1:47:c5:cf:a0;CC140S1BIOSDMKO;8.5.164.0;1.1.2.4;WLC-8540;AIR-AP1832I-A-K9;FJC25481943;10.65.15.216;WLC-8541;255.255.255.0;10.65.15.1;Base;8.5.164.0;10.6.100.77
596;84:f1:47:c5:cf:c0;CC150P4BIOOP04O;8.5.164.0;1.1.2.4;WLC-8540;AIR-AP1832I-A-K9;FJC25481945;10.65.15.206;WLC-8541;255.255.255.0;10.65.15.1;Base;8.5.164.0;10.6.100.77
597;84:f1:47:c5:d0:20;CC140P5BIOOP05N;8.5.164.0;1.1.2.4;WLC-8540;AIR-AP1832I-A-K9;FJC25481947;10.65.15.220;WLC-8541;255.255.255.0;10.65.15.1;Base;8.5.164.0;10.6.100.77
598;84:f1:47:c5:d0:a0;CC150P2BIOOP02E;8.5.164.0;1.1.2.4;WLC-8540;AIR-AP1832I-A-K9;FJC25481946;10.65.15.202;WLC-8541;255.255.255.0;10.65.15.1;Base;8.5.164.0;10.6.100.77
599;84:f1:47:d2:73:20;CC700S1CREOFDO3;8.5.164.0;1.1.2.4;WLC-8540;AIR-AP1832I-A-K9;FJC25391KMC;10.65.25.200;WLC-8541;255.255.255.0;10.65.25.1;Base;8.5.164.0;10.6.100.77
600;84:f1:47:d2:7e:00;CC110P1VRASFREI;8.5.164.0;1.1.2.4;WLC-8540;AIR-AP1832I-A-K9;FJC25391KMA;10.65.77.103;WLC-8541;255.255.255.0;10.65.77.1;BaseUCeventos;8.5.164.0;10.6.100.77
601;84:f1:47:d2:be:e0;CC700P4PEROREM1;8.5.164.0;1.1.2.4;WLC-8540;AIR-AP1832I-A-K9;FJC25391K1G;10.65.25.201;WLC-8541;255.255.255.0;10.65.25.1;Base;8.5.164.0;10.6.100.77
602;84:f1:47:d2:c0:80;CC700S1VREOAUXI;8.5.164.0;1.1.2.4;WLC-8540;AIR-AP1832I-A-K9;FJC25391KME;10.65.25.203;WLC-8541;255.255.255.0;10.65.25.1;Base;8.5.164.0;10.6.100.77
603;84:f1:47:d2:c6:c0;CC700P2DPFOFIN3;8.5.164.0;1.1.2.4;WLC-8540;AIR-AP1832I-A-K9;FJC25391K5Q;10.65.25.92;WLC-8541;255.255.255.0;10.65.25.1;Base;8.5.164.0;10.6.100.77
604;84:f1:47:d2:c6:e0;CC700S1CREOFDO1;8.5.164.0;1.1.2.4;WLC-8540;AIR-AP1832I-A-K9;FJC25391K68;10.65.25.91;WLC-8541;255.255.255.0;10.65.25.1;Base;8.5.164.0;10.6.100.77
605;84:f1:47:d2:c7:20;CC700S1CREOFDO2;8.5.164.0;1.1.2.4;WLC-8540;AIR-AP1832I-A-K9;FJC25391K5R;10.65.25.202;WLC-8541;255.255.255.0;10.65.25.1;Base;8.5.164.0;10.6.100.77
606;84:f1:47:d2:c7:60;CC700P2DPFOFIN1;8.5.164.0;1.1.2.4;WLC-8540;AIR-AP1832I-A-K9;FJC25391K5T;10.65.25.93;WLC-8541;255.255.255.0;10.65.25.1;Base;8.5.164.0;10.6.100.77
607;88:1d:fc:8d:1b:a0;NC100S1MBAOCOW1;8.5.164.0;15.2.4.5;WLC-8540;AIR-CAP2702I-A-K9;FTX1848R7F5;10.177.33.112;WLC-8541;255.255.255.0;10.177.33.1;NLC;15.3(3)JF12i$;10.6.100.77
608;88:1d:fc:8d:91:d0;LX111P1BIOOUSOM;8.5.164.0;15.2.4.5;WLC-8540;AIR-CAP2702I-A-K9;FTX1848R6LQ;10.176.11.104;WLC-8541;255.255.255.0;10.176.11.1;BaseUCeventos;15.3(3)JF12i$;10.6.100.77
609;88:1d:fc:90:ea:e0;NC100S1MBAODIRE;8.5.164.0;15.2.4.5;WLC-8540;AIR-CAP2702I-A-K9;FTX1848R7FD;10.177.33.100;WLC-8541;255.255.255.0;10.177.33.1;NLC;15.3(3)JF12i$;10.6.100.77
610;88:1d:fc:9d:7d:d0;CC180P7MEDLAP06;8.5.164.0;15.2.4.0;WLC-8540;AIR-CAP3702I-A-K9;FTX1848S2VH;10.65.21.115;WLC-8541;255.255.255.0;10.65.21.1;MED_P7;15.3(3)JF12i$;10.6.100.77
611;88:1d:fc:a2:fc:10;LX111P1BIOOAP04;8.5.164.0;15.2.4.5;WLC-8540;AIR-CAP2702I-A-K9;FTX1848R6LS;10.176.11.107;WLC-8541;255.255.255.0;10.176.11.1;BaseUCeventos;15.3(3)JF12i$;10.6.100.77
612;88:1d:fc:aa:d2:c0;LX111P1BIOCOMED;8.5.164.0;15.2.4.5;WLC-8540;AIR-CAP2702I-A-K9;FTX1848R6LR;10.176.11.103;WLC-8541;255.255.255.0;10.176.11.1;BaseUCeventos;15.3(3)JF12i$;10.6.100.77
613;88:1d:fc:d2:69:b0;CC180P7MEDPPPP7;8.5.164.0;15.2.4.0;WLC-8540;AIR-CAP3702I-A-K9;FTX1848S2VM;10.65.21.111;WLC-8541;255.255.255.0;10.65.21.1;MED_P7;15.3(3)JF12i$;10.6.100.77
614;88:1d:fc:d6:07:c0;OR971P1PREOAP01;8.5.164.0;15.2.4.5;WLC-8540;AIR-CAP2702I-A-K9;FTX1848R6LU;10.144.28.100;WLC-8541;255.255.255.0;10.144.28.1;Base;15.3(3)JF12i$;10.6.100.77
615;88:1d:fc:d6:08:60;CC140P2BIOLZAMO;8.5.164.0;15.2.4.5;WLC-8540;AIR-CAP2702I-A-K9;FTX1848R6LV;10.65.15.154;WLC-8541;255.255.255.0;10.65.15.1;Base;15.3(3)JF12i$;10.6.100.77
616;88:1d:fc:d6:16:a0;LX111P2BIOODORS;8.5.164.0;15.2.4.5;WLC-8540;AIR-CAP2702I-A-K9;FTX1848R6LN;10.176.11.105;WLC-8541;255.255.255.0;10.176.11.1;BaseUCeventos;15.3(3)JF12i$;10.6.100.77
617;88:1d:fc:d6:16:e0;LX111P1BIOEAP01;8.5.164.0;15.2.4.5;WLC-8540;AIR-CAP2702I-A-K9;FTX1848R6LL;10.176.11.106;WLC-8541;255.255.255.0;10.176.11.1;BaseUCeventos;15.3(3)JF12i$;10.6.100.77
618;88:1d:fc:df:fd:10;CC110P1VRAAIRRA;8.5.164.0;15.2.4.0;WLC-8540;AIR-CAP3702I-A-K9;FTX1848S2VN;10.65.41.106;WLC-8541;255.255.255.0;10.65.41.1;BaseUCeventos;15.3(3)JF12i$;10.6.100.77
619;88:75:56:4c:03:30;CC130P4DERSD402;8.5.164.0;15.3.2.4;WLC-8540;AIR-CAP3502I-A-K9;FTX1632K4PR;10.65.127.103;WLC-8541;255.255.255.0;10.65.127.1;BaseUCeventos;15.3(3)JF12i$;10.6.100.77
620;88:75:56:83:29:f0;OR973P2CEXSR025;8.5.164.0;15.3.2.4;WLC-8540;AIR-CAP3502I-A-K9;FTX1632K4PS;10.144.12.113;WLC-8541;255.255.255.0;10.144.12.1;CExtension;15.3(3)JF12i$;10.6.100.77
621;88:f0:31:f2:a4:b0;CC170P6COMOPONI;8.5.164.0;15.2.4.5;WLC-8540;AIR-CAP2702I-A-K9;FTX1822S25C;10.65.30.147;WLC-8541;255.255.255.0;10.65.30.1;Base;15.3(3)JF12i$;10.6.100.77
622;a0:23:9f:38:b3:70;CC446P1MEDLNP01;8.5.164.0;15.3.0.0;WLC-8540;AIR-CAP1702I-A-K9;FCW2118J36J;10.65.71.101;WLC-8541;255.255.255.0;10.65.71.1;Base;15.3(3)JF12i$;10.6.100.77
623;a0:23:9f:59:fa:10;CC190S2BIBOAP03;8.5.164.0;15.3.0.0;WLC-8540;AIR-CAP1702I-A-K9;FCW2118J36E;10.65.36.112;WLC-8541;255.255.255.0;10.65.36.1;Base;15.3(3)JF12i$;10.6.100.77
624;a0:23:9f:af:c3:d0;CC160P9BIBOAP02;8.5.164.0;15.3.0.0;WLC-8540;AIR-CAP1702I-A-K9;FCW2118J7ZL;10.69.19.112;WLC-8541;255.255.255.0;10.69.19.1;Base;15.3(3)JF12i$;10.6.100.77
625;a0:23:9f:af:dd:40;CC110P4VRIOETIC;8.5.164.0;15.3.0.0;WLC-8540;AIR-CAP1702I-A-K9;FCW2118J7FN;10.65.16.104;WLC-8541;255.255.255.0;10.65.16.1;Base;15.3(3)JF12i$;10.6.100.77
626;a0:23:9f:af:e8:00;CC043P2JURSREUN;8.5.164.0;15.3.0.0;WLC-8540;AIR-CAP1702I-A-K9;FCW2118J8NJ;10.65.10.101;WLC-8541;255.255.255.0;10.65.10.1;Base;15.3(3)JF12i$;10.6.100.77
627;a0:93:51:53:58:80;OR973PAARTOAP01;8.5.164.0;1.1.2.4;WLC-8540;AIR-AP1832I-A-K9;KWC222401VS;10.144.16.104;WLC-8541;255.255.255.0;10.144.16.1;Base;8.5.164.0;10.6.100.77
628;a0:93:51:53:58:a0;LC320S1ARQSLA01;8.5.164.0;1.1.2.4;WLC-8540;AIR-AP1832I-A-K9;KWC222401VT;10.128.16.109;WLC-8541;255.255.255.0;10.128.16.1;BaseUCeventos;8.5.164.0;10.6.100.77
629;a0:93:51:53:5b:20;LC110P2ARQS31AP;8.5.164.0;1.1.2.4;WLC-8540;AIR-AP1832I-A-K9;KWC222401WD;10.128.33.101;WLC-8541;255.255.255.0;10.128.33.1;BaseUCeventos;8.5.164.0;10.6.100.77
630;a0:93:51:53:5c:c0;LC110P1ARQSS011;8.5.164.0;1.1.2.4;WLC-8540;AIR-AP1832I-A-K9;KWC222401WS;10.128.23.101;WLC-8541;255.255.255.0;10.128.23.1;BaseUCeventos;8.5.164.0;10.6.100.77
631;a0:f8:49:80:a4:e0;VL110Z1SRVSALA9;8.5.164.0;1.1.2.4;WLC-8540;AIR-AP1832I-A-K9;KWC21270LIS;10.160.0.114;WLC-8541;255.255.255.0;10.160.0.1;BaseUCeventos;8.5.164.0;10.6.100.77
632;a4:6c:2a:f3:76:90;CC110P1VRASSILV;8.5.164.0;15.2.4.5;WLC-8540;AIR-CAP2702I-A-K9;FCW1915NVUA;10.65.125.101;WLC-8541;255.255.255.0;10.65.125.1;BaseUCeventos;15.3(3)JF12i$;10.6.100.77
633;a4:88:73:61:e4:c0;LC110P1ECMGAP01;8.5.164.0;1.1.2.4;WLC-8540;AIR-AP2802E-A-K9;FJC24471C2S;10.128.33.104;WLC-8541;255.255.255.0;10.128.33.1;BaseUCeventos;8.5.164.0;10.6.100.77
634;a4:88:73:62:0d:a0;LC110P1ECMGMAD2;8.5.164.0;1.1.2.4;WLC-8540;AIR-AP2802E-A-K9;FJC24471C2W;10.128.33.105;WLC-8541;255.255.255.0;10.128.33.1;BaseUCeventos;8.5.164.0;10.6.100.77
635;a4:88:73:62:19:20;LC110P1ECMGMADP;8.5.164.0;1.1.2.4;WLC-8540;AIR-AP2802E-A-K9;FJC24471C2T;10.128.23.108;WLC-8541;255.255.255.0;10.128.23.1;BaseUCeventos;8.5.164.0;10.6.100.77
636;a4:88:73:62:21:40;CC170P1ECMGCENT;8.5.164.0;1.1.2.4;WLC-8540;AIR-AP2802E-A-K9;FJC24471C29;10.65.130.101;WLC-8541;255.255.255.0;10.65.130.1;BaseUCeventos;8.5.164.0;10.6.100.77
637;a4:88:73:62:22:20;OR973P1MUSGPAT2;8.5.164.0;1.1.2.4;WLC-8540;AIR-AP2802E-A-K9;FJC24471C2B;10.144.16.122;WLC-8541;255.255.255.0;10.144.16.1;BaseUCeventos;8.5.164.0;10.6.100.77
638;a4:88:73:62:9e:80;OR973P1MUSGPAT1;8.5.164.0;1.1.2.4;WLC-8540;AIR-AP2802E-A-K9;FJC24471C20;10.144.16.123;WLC-8541;255.255.255.0;10.144.16.1;BaseUCeventos;8.5.164.0;10.6.100.77
639;a4:88:73:62:b2:c0;CC170P1ECMGAP01;8.5.164.0;1.1.2.4;WLC-8540;AIR-AP2802E-A-K9;FJC24471C2M;10.65.130.100;WLC-8541;255.255.255.0;10.65.130.1;BaseUCeventos;8.5.164.0;10.6.100.77
640;a4:88:73:62:bd:60;LC110P1ECMGMAD1;8.5.164.0;1.1.2.4;WLC-8540;AIR-AP2802E-A-K9;FJC24471C1A;10.128.23.107;WLC-8541;255.255.255.0;10.128.23.1;BaseUCeventos;8.5.164.0;10.6.100.77
641;a4:88:73:62:d8:00;CC170P1ECMGPONI;8.5.164.0;1.1.2.4;WLC-8540;AIR-AP2802E-A-K9;FJC24471C24;10.65.130.102;WLC-8541;255.255.255.0;10.65.130.1;BaseUCeventos;8.5.164.0;10.6.100.77
642;a4:9b:cd:03:54:00;OR901P2DINSOPOR;8.5.164.0;1.1.2.4;WLC-8540;AIR-AP1815I-A-K9;FGL2540L3LD;10.144.23.20;WLC-8541;255.255.255.0;10.144.23.1;BaseUCeventos;8.5.164.0;10.6.100.77
643;a4:9b:cd:03:60:40;CC061P3CLOOP3CO;8.5.164.0;1.1.2.4;WLC-8540;AIR-AP1815I-A-K9;FGL2540L3LF;10.65.47.100;WLC-8541;255.255.255.0;10.65.47.1;Base;8.5.164.0;10.6.100.77
644;a4:9b:cd:04:2a:a0;CC110P1RAIOAP1S;8.5.164.0;1.1.2.4;WLC-8540;AIR-AP1815I-A-K9;FGL2540L3GU;10.65.77.102;WLC-8541;255.255.255.0;10.65.77.1;Base;8.5.164.0;10.6.100.77
645;a8:9d:21:8c:e5:00;NC100S1MBAEEST3;8.5.164.0;15.2.4.5;WLC-8540;AIR-CAP2702I-A-K9;FCW1905N7BP;10.177.33.106;WLC-8541;255.255.255.0;10.177.33.1;NLC;15.3(3)JF12i$;10.6.100.77
646;b0:00:b4:fb:67:00;CC190S1BIBOAP01;8.5.164.0;12.4.25.0;WLC-8540;AIR-CAP2602I-A-K9;FTX1820J0NZ;10.65.36.110;WLC-8541;255.255.255.0;10.65.36.1;Base;15.3(3)JF12i$;10.6.100.77
647;b0:00:b4:fb:a8:b0;CC180S1MEDSMS1P;8.5.164.0;12.4.25.0;WLC-8540;AIR-CAP2602I-A-K9;FTX1820J0NX;10.65.21.131;WLC-8541;255.255.255.0;10.65.21.1;BaseUCeventos;15.3(3)JF12i$;10.6.100.77
648;b0:90:7e:99:fb:20;CC700P4VREOPON1;8.5.164.0;1.1.2.4;WLC-8540;AIR-AP1832I-B-K9;KWC22240E5K;10.65.25.144;WLC-8541;255.255.255.0;10.65.25.1;Base;8.5.164.0;10.6.100.77
649;b0:90:7e:a1:53:a0;CC150S1BIOOSUB1;8.5.164.0;1.1.2.4;WLC-8540;AIR-AP1832I-A-K9;KWC222506CH;10.65.15.181;WLC-8541;255.255.255.0;10.65.15.1;Base;8.5.164.0;10.6.100.77
650;b0:90:7e:a1:56:60;CC150S1BIOONORT;8.5.164.0;1.1.2.4;WLC-8540;AIR-AP1832I-A-K9;KWC222506D5;10.65.15.182;WLC-8541;255.255.255.0;10.65.15.1;Base;8.5.164.0;10.6.100.77
651;b0:90:7e:a1:5b:20;CC170P1COMSCWRK;8.5.164.0;1.1.2.4;WLC-8540;AIR-AP1832I-A-K9;KWC222506E9;10.65.30.154;WLC-8541;255.255.255.0;10.65.30.1;Base;8.5.164.0;10.6.100.77
652;b0:90:7e:a1:5c:80;CC150S1BIOOAP01;8.5.164.0;1.1.2.4;WLC-8540;AIR-AP1832I-A-K9;KWC222506EL;10.65.15.183;WLC-8541;255.255.255.0;10.65.15.1;Base;8.5.164.0;10.6.100.77
653;b8:11:4b:1e:ba:80;CC150P3BIOOP03P;8.5.164.0;1.1.2.4;WLC-8540;AIR-AP1832I-A-K9;FJC25481988;10.65.15.204;WLC-8541;255.255.255.0;10.65.15.1;Base;8.5.164.0;10.6.100.77
654;b8:11:4b:1e:c3:c0;CC210P7BIOOP07S;8.5.164.0;1.1.2.4;WLC-8540;AIR-AP1832I-A-K9;FJC25481997;10.65.15.229;WLC-8541;255.255.255.0;10.65.15.1;Base;8.5.164.0;10.6.100.77
655;b8:11:4b:1e:c4:e0;CC150P1BIOOMICR;8.5.164.0;1.1.2.4;WLC-8540;AIR-AP1832I-A-K9;FJC254819A0;10.65.15.205;WLC-8541;255.255.255.0;10.65.15.1;Base;8.5.164.0;10.6.100.77
656;b8:11:4b:1e:c5:20;CC140S1BIOSCGAY;8.5.164.0;1.1.2.4;WLC-8540;AIR-AP1832I-A-K9;FJC2548194L;10.65.15.219;WLC-8541;255.255.255.0;10.65.15.1;Base;8.5.164.0;10.6.100.77
657;b8:11:4b:1e:c5:40;CC210P4BIOOP04S;8.5.164.0;1.1.2.4;WLC-8540;AIR-AP1832I-A-K9;FJC2548194K;10.65.15.227;WLC-8541;255.255.255.0;10.65.15.1;Base;8.5.164.0;10.6.100.77
658;b8:11:4b:1e:c5:80;CC150P5BIOMPI05;8.5.164.0;1.1.2.4;WLC-8540;AIR-AP1832I-A-K9;FJC2548194G;10.65.15.207;WLC-8541;255.255.255.0;10.65.15.1;Base;8.5.164.0;10.6.100.77
659;b8:11:4b:1e:c5:c0;CC210P6BIOOP06N;8.5.164.0;1.1.2.4;WLC-8540;AIR-AP1832I-A-K9;FJC254819A7;10.65.15.228;WLC-8541;255.255.255.0;10.65.15.1;Base;8.5.164.0;10.6.100.77
